,Director Name,Title,Budget,Box Office,Rating,Number of Ratings,Genre,Date of Release,Production House,Runtime,MPAA Rating
6537,D.W. Griffith,Intolerance: Love's Struggle Throughout the Ages,385907.0,1750000.0,7.117,304.0,Drama,1916-09-04,Triangle Film Corporation,197.0,NR
6538,D.W. Griffith,The Sealed Room,0.0,0.0,5.28,25.0,Thriller,1909-09-02,American Mutoscope & Biograph,11.0,NR
6539,D.W. Griffith,Way Down East,0.0,4500000.0,6.948,86.0,Drama,1920-09-03,D.W. Griffith Productions,150.0,NR
6540,D.W. Griffith,One Exciting Night,0.0,0.0,5.4,4.0,Mystery,1922-10-02,D.W. Griffith Productions,143.0,NR
6541,D.W. Griffith,The Avenging Conscience,0.0,0.0,6.0,24.0,Drama,1914-08-02,Majestic Motion Picture Company,83.0,NR
6542,D.W. Griffith,True Heart Susie,0.0,0.0,6.919,43.0,Drama,1919-06-01,D.W. Griffith Productions,87.0,
6543,D.W. Griffith,Orphans of the Storm,0.0,0.0,6.873,72.0,Drama,1921-12-28,D.W. Griffith Productions,150.0,NR
6544,D.W. Griffith,The Musketeers of Pig Alley,0.0,0.0,6.219,89.0,Crime,1912-10-31,American Mutoscope & Biograph,17.0,NR
6545,D.W. Griffith,The Escape,0.0,0.0,0.0,0.0,Drama,1914-06-01,Majestic Motion Picture Company,77.0,
6546,D.W. Griffith,A Corner in Wheat,0.0,0.0,6.194,85.0,Drama,1909-12-13,American Mutoscope & Biograph,14.0,NR
6547,D.W. Griffith,An Unseen Enemy,0.0,0.0,5.6,27.0,Drama,1912-09-09,American Mutoscope & Biograph,16.0,NR
6548,D.W. Griffith,The Mothering Heart,0.0,0.0,5.9,31.0,Drama,1913-06-21,American Mutoscope & Biograph,23.0,NR
6549,D.W. Griffith,Judith of Bethulia,0.0,0.0,6.3,29.0,Drama,1914-03-08,American Mutoscope & Biograph,72.0,NR
6550,D.W. Griffith,America,0.0,0.0,5.5,9.0,Drama,1924-02-21,D.W. Griffith Productions,141.0,NR
6551,D.W. Griffith,Lady of the Pavements,0.0,0.0,4.6,7.0,Drama,1929-01-22,Art Cinema Corporation,85.0,NULL
6552,D.W. Griffith,The Battle of the Sexes,0.0,0.0,4.9,9.0,Drama,1928-10-12,Feature Productions,88.0,NR
6553,D.W. Griffith,The Battle at Elderbush Gulch,0.0,0.0,5.9,30.0,Action,1913-12-01,American Mutoscope & Biograph,29.0,NR
6554,D.W. Griffith,The Lonely Villa,0.0,0.0,6.091,55.0,Thriller,1909-06-10,American Mutoscope & Biograph,12.0,G
6555,D.W. Griffith,The Female of the Species,0.0,0.0,4.2,14.0,Drama,1912-04-15,American Mutoscope & Biograph,14.0,
6556,D.W. Griffith,The Girl and Her Trust,0.0,0.0,6.293,41.0,Crime,1912-03-28,American Mutoscope & Biograph,15.0,
6557,D.W. Griffith,The Old Actor,0.0,0.0,5.4,18.0,,1912-05-06,American Mutoscope & Biograph,17.0,
6558,D.W. Griffith,The New York Hat,0.0,0.0,5.7,30.0,Drama,1912-12-05,American Mutoscope & Biograph,16.0,NR
6559,D.W. Griffith,The Lonedale Operator,0.0,0.0,6.023,44.0,Thriller,1911-03-23,American Mutoscope & Biograph,17.0,
6560,D.W. Griffith,Abraham Lincoln,0.0,400000.0,5.267,30.0,History,1930-11-08,Feature Productions,96.0,
6561,D.W. Griffith,The Curtain Pole,0.0,0.0,4.6,8.0,Comedy,1909-02-15,American Mutoscope & Biograph,10.0,
6562,D.W. Griffith,The Struggle,0.0,0.0,6.7,9.0,Drama,1931-12-10,United Artists,87.0,
6563,D.W. Griffith,The Adventures of Dollie,1000.0,0.0,5.15,20.0,Drama,1908-07-14,American Mutoscope & Biograph,12.0,NR
6564,D.W. Griffith,Death's Marathon,0.0,0.0,5.742,31.0,Drama,1913-06-14,American Mutoscope & Biograph,15.0,NR
6565,D.W. Griffith,The Mended Lute,0.0,0.0,4.7,18.0,Western,1909-08-05,American Mutoscope & Biograph,11.0,
6566,D.W. Griffith,The House with Closed Shutters,0.0,0.0,5.2,26.0,Drama,1910-08-08,American Mutoscope & Biograph,16.0,
6567,D.W. Griffith,His Trust,0.0,0.0,4.045,22.0,History,1911-01-16,American Mutoscope & Biograph,14.0,NR
6568,D.W. Griffith,Those Awful Hats,0.0,0.0,6.174,46.0,Comedy,1909-01-25,American Mutoscope & Biograph,3.0,NR
6569,D.W. Griffith,A Trap for Santa Claus,0.0,0.0,5.6,19.0,Drama,1909-12-20,Biograph Company,16.0,
6570,D.W. Griffith,The Fugitive,0.0,0.0,4.7,7.0,Drama,1910-11-07,American Mutoscope & Biograph,16.0,
6571,D.W. Griffith,The Golden Louis,0.0,0.0,4.9,7.0,Drama,1909-02-22,,6.0,NR
6572,D.W. Griffith,The Little Darling,0.0,0.0,4.8,8.0,Comedy,1909-09-01,American Mutoscope & Biograph,2.0,
6573,D.W. Griffith,Enoch Arden: Part I,0.0,0.0,5.6,5.0,,1911-06-12,,17.0,
6574,D.W. Griffith,Enoch Arden: Part II,0.0,0.0,5.6,5.0,,1911-06-15,,17.0,
6575,D.W. Griffith,The Miser's Heart,0.0,0.0,6.0,12.0,Drama,1911-11-20,American Mutoscope & Biograph,17.0,NR
6576,D.W. Griffith,The Painted Lady,0.0,0.0,5.5,21.0,Drama,1912-10-24,American Mutoscope & Biograph,12.0,NR
6577,D.W. Griffith,What Shall We Do with Our Old?,0.0,0.0,5.5,8.0,,1911-02-13,,14.0,
6578,D.W. Griffith,The Battle,0.0,0.0,4.8,11.0,Drama,1911-11-06,American Mutoscope & Biograph,17.0,NR
6579,D.W. Griffith,Lady Helen's Escapade,0.0,0.0,5.0,1.0,Adventure,1909-04-19,,8.0,
6580,D.W. Griffith,The House of Darkness,0.0,0.0,5.0,13.0,Drama,1913-05-10,Biograph Company,17.0,NR
6581,D.W. Griffith,A Romance of Happy Valley,0.0,0.0,7.0,17.0,Romance,1919-01-26,D.W. Griffith Productions,76.0,NR
6582,D.W. Griffith,Isn't Life Wonderful,0.0,0.0,6.5,10.0,Drama,1924-12-05,D.W. Griffith Productions,120.0,NR
6583,D.W. Griffith,The Yaqui Cur,0.0,0.0,0.0,0.0,Western,1913-05-16,American Mutoscope & Biograph,24.0,NR
6584,D.W. Griffith,The Wanderer,0.0,0.0,5.5,4.0,Drama,1913-05-02,American Mutoscope & Biograph,6.0,NR
6585,D.W. Griffith,The Telephone Girl and the Lady,0.0,0.0,5.0,2.0,Drama,1913-01-06,Biograph Company,17.0,NR
6586,D.W. Griffith,"So Near, Yet So Far",0.0,0.0,6.0,3.0,Romance,1912-09-29,American Mutoscope & Biograph,15.0,NR
6587,D.W. Griffith,Blind Love,0.0,0.0,3.0,3.0,,1912-09-11,,10.0,
6588,D.W. Griffith,The Transformation of Mike,0.0,0.0,4.5,2.0,,1912-02-01,,17.0,
6589,D.W. Griffith,The Mender of Nets,0.0,0.0,5.9,7.0,Romance,1912-02-15,American Mutoscope & Biograph,16.0,
6590,D.W. Griffith,The Redman's View,0.0,0.0,5.2,12.0,Western,1909-12-09,,14.0,
6591,D.W. Griffith,The Love Flower,0.0,0.0,4.5,8.0,Drama,1920-08-21,D.W. Griffith Productions,104.0,
6592,D.W. Griffith,Sally of the Sawdust,0.0,0.0,6.1,8.0,Comedy,1925-08-01,Paramount,114.0,NR
6593,D.W. Griffith,A Beast at Bay,0.0,0.0,5.6,5.0,Drama,1912-05-26,American Mutoscope & Biograph,13.0,G
6594,D.W. Griffith,Friends,0.0,0.0,5.4,7.0,Western,1912-09-22,American Mutoscope & Biograph,17.0,NR
6595,D.W. Griffith,Under Burning Skies,0.0,0.0,4.7,3.0,Western,1912-02-21,American Mutoscope & Biograph,17.0,
6596,D.W. Griffith,The Lesser Evil,0.0,0.0,5.3,9.0,Drama,1912-04-29,American Mutoscope & Biograph,14.0,NR
6597,D.W. Griffith,"One Is Business, the Other Crime",0.0,0.0,5.8,10.0,Drama,1912-04-24,American Mutoscope & Biograph,15.0,NR
6598,D.W. Griffith,The Narrow Road,0.0,0.0,4.5,4.0,,1912-08-01,American Mutoscope & Biograph,17.0,
6599,D.W. Griffith,The Sunbeam,0.0,0.0,6.3,14.0,Drama,1912-02-26,American Mutoscope & Biograph,15.0,NR
6600,D.W. Griffith,The Sands of Dee,0.0,0.0,5.6,4.0,Drama,1912-02-21,American Mutoscope & Biograph,17.0,NR
6601,D.W. Griffith,For His Son,0.0,0.0,5.5,14.0,Drama,1912-01-21,American Mutoscope & Biograph,15.0,NR
6602,D.W. Griffith,The Burglar’s Dilemma,0.0,0.0,5.3,10.0,Drama,1912-12-16,American Mutoscope & Biograph,15.0,NR
6603,D.W. Griffith,The Massacre,0.0,0.0,6.1,18.0,Action,1912-12-19,American Mutoscope & Biograph,30.0,NR
6604,D.W. Griffith,Saved from Himself,0.0,0.0,3.7,3.0,,1911-12-10,,17.0,
6605,D.W. Griffith,Through Darkening Vales,0.0,0.0,4.5,2.0,,1911-11-16,,17.0,
6606,D.W. Griffith,The Squaw's Love,0.0,0.0,5.0,4.0,,1911-09-13,,17.0,
6607,D.W. Griffith,The Indian Brothers,0.0,0.0,4.0,2.0,,1911-07-16,,18.0,
6608,D.W. Griffith,Swords and Hearts,0.0,0.0,4.6,13.0,Romance,1911-08-27,American Mutoscope & Biograph,17.0,NR
6609,D.W. Griffith,The Adventures of Billy,0.0,0.0,5.7,3.0,,1911-10-18,,18.0,
6610,D.W. Griffith,The Last Drop of Water,0.0,0.0,5.1,10.0,Western,1911-07-26,Biograph Company,18.0,NR
6611,D.W. Griffith,Fighting Blood,0.0,0.0,6.3,3.0,Western,1911-06-28,Biograph Company,18.0,NR
6612,D.W. Griffith,The Usurer,0.0,0.0,5.0,11.0,Drama,1910-08-15,American Mutoscope & Biograph,18.0,NR
6613,D.W. Griffith,Wilful Peggy,0.0,0.0,4.6,5.0,Drama,1910-08-24,American Mutoscope & Biograph,15.0,NR
6614,D.W. Griffith,The Oath and the Man,0.0,0.0,4.5,2.0,History,1910-09-21,,12.0,
6615,D.W. Griffith,Faithful,0.0,0.0,4.5,4.0,Comedy,1910-03-20,,12.0,
6616,D.W. Griffith,Rose o' Salem Town,0.0,0.0,5.2,4.0,Drama,1910-09-25,American Mutoscope & Biograph,16.0,
6617,D.W. Griffith,Lucky Jim,0.0,0.0,4.0,2.0,Drama,1909-04-25,American Mutoscope & Biograph,5.0,NR
6618,D.W. Griffith,The Politician's Love Story,0.0,0.0,4.0,2.0,Comedy,1909-02-21,American Mutoscope & Biograph,7.0,NR
6619,D.W. Griffith,The Renunciation,0.0,0.0,4.3,3.0,,1909-07-19,American Mutoscope & Biograph,11.0,
6620,D.W. Griffith,"1776, or The Hessian Renegades",0.0,0.0,5.8,5.0,History,1909-09-06,American Mutoscope & Biograph,10.0,
6621,D.W. Griffith,Nursing a Viper,0.0,0.0,5.0,4.0,,1909-11-03,,10.0,
6622,D.W. Griffith,Edgar Allan Poe,0.0,0.0,5.2,23.0,Drama,1909-02-08,,7.0,
6623,D.W. Griffith,The Voice of the Violin,0.0,0.0,4.8,5.0,Drama,1909-03-17,American Mutoscope & Biograph,16.0,NR
6624,D.W. Griffith,What Drink Did,0.0,0.0,4.7,11.0,Drama,1909-06-02,Biograph Company,12.0,NR
6625,D.W. Griffith,The White Rose,0.0,0.0,7.0,6.0,Drama,1923-05-21,D.W. Griffith Productions,100.0,
6626,D.W. Griffith,Winning Back His Love,0.0,0.0,4.0,2.0,,1910-12-25,,17.0,
6627,D.W. Griffith,A Country Cupid,0.0,0.0,4.3,3.0,,1911-07-23,,18.0,
6628,D.W. Griffith,The Revenue Man and His Girl,0.0,0.0,4.5,2.0,,1911-09-24,,17.0,
6629,D.W. Griffith,Fate's Turning,0.0,0.0,5.0,3.0,,1911-01-22,,17.0,
6630,D.W. Griffith,The Eternal Mother,0.0,0.0,4.8,4.0,,1912-01-10,,17.0,
6631,D.W. Griffith,The School Teacher and the Waif,0.0,0.0,4.3,3.0,Drama,1912-06-26,American Mutoscope & Biograph,17.0,
6632,D.W. Griffith,The Black Viper,0.0,0.0,4.4,7.0,Drama,1908-07-21,American Mutoscope & Biograph,10.0,
6633,D.W. Griffith,A Calamitous Elopement,0.0,0.0,4.1,8.0,,1908-08-06,,12.0,
6634,D.W. Griffith,Romance of a Jewess,0.0,0.0,4.2,4.0,Comedy,1908-10-23,American Mutoscope & Biograph,12.0,
6635,D.W. Griffith,Father Gets in the Game,0.0,0.0,3.8,4.0,Comedy,1908-10-10,American Mutoscope & Biograph,10.0,
6636,D.W. Griffith,His Trust Fulfilled,0.0,0.0,3.7,13.0,History,1911-01-18,American Mutoscope & Biograph,17.0,
6637,D.W. Griffith,The Gibson Goddess,0.0,0.0,4.3,7.0,Comedy,1909-11-01,American Mutoscope & Biograph,10.0,
6638,D.W. Griffith,Brute Force,0.0,0.0,5.3,3.0,Adventure,1914-04-24,Biograph Company,36.0,NR
6639,D.W. Griffith,"Home, Sweet Home",0.0,0.0,5.5,11.0,Drama,1914-05-16,Reliance Film Company,55.0,NR
6640,D.W. Griffith,Hearts of the World,0.0,0.0,6.0,20.0,Drama,1918-03-11,War Office Committee,117.0,NR
6641,D.W. Griffith,The Greatest Question,0.0,0.0,5.9,13.0,Drama,1919-12-27,First National Pictures,80.0,
6642,D.W. Griffith,Scarlet Days,0.0,0.0,5.8,10.0,Adventure,1919-11-18,D.W. Griffith Productions,77.0,
6643,D.W. Griffith,The Unchanging Sea,0.0,0.0,6.4,27.0,Drama,1910-05-05,American Mutoscope & Biograph,14.0,NR
6644,D.W. Griffith,In the Border States,0.0,0.0,5.5,15.0,Drama,1910-06-13,American Mutoscope & Biograph,15.0,
6645,D.W. Griffith,Dream Street,0.0,0.0,6.6,5.0,Romance,1921-04-12,D.W. Griffith Productions,132.0,NR
6646,D.W. Griffith,The Sorrows of Satan,971.0,0.0,6.7,6.0,Drama,1926-10-12,D.W. Griffith Productions,89.0,
6647,D.W. Griffith,Ramona,0.0,0.0,4.679,14.0,Drama,1910-05-23,American Mutoscope & Biograph,17.0,
6648,D.W. Griffith,An Arcadian Maid,0.0,0.0,5.0,4.0,Drama,1910-08-01,American Mutoscope & Biograph,14.0,
6649,D.W. Griffith,As It Is in Life,0.0,0.0,5.4,8.0,,1910-04-04,American Mutoscope & Biograph,14.0,
6650,D.W. Griffith,A Child of the Ghetto,0.0,0.0,5.0,2.0,Drama,1910-06-06,American Mutoscope & Biograph,16.0,
6651,D.W. Griffith,Money Mad,0.0,0.0,4.2,4.0,Crime,1908-12-04,American Mutoscope & Biograph,9.0,
6652,D.W. Griffith,The Fatal Hour,0.0,0.0,0.0,0.0,Crime,1908-08-18,American Mutoscope & Biograph,14.0,
6653,D.W. Griffith,The Mountaineer's Honor,0.0,0.0,6.0,2.0,Drama,1909-11-24,American Mutoscope & Biograph,17.0,
6654,D.W. Griffith,Balked at the Altar,0.0,0.0,3.5,4.0,,1908-08-25,,12.0,
6655,D.W. Griffith,The Joneses Have Amateur Theatricals,0.0,0.0,4.1,4.0,Comedy,1909-02-18,American Mutoscope & Biograph,4.0,NR
6656,D.W. Griffith,The Violin Maker of Cremona,0.0,0.0,4.6,5.0,Drama,1909-06-07,American Mutoscope & Biograph,12.0,
6657,D.W. Griffith,The Country Doctor,0.0,0.0,6.3,33.0,Drama,1909-07-08,American Mutoscope & Biograph,14.0,
6658,D.W. Griffith,The Cricket on the Hearth,0.0,0.0,3.9,9.0,Drama,1909-05-27,American Mutoscope & Biograph,12.0,NR
6659,D.W. Griffith,After Many Years,0.0,0.0,0.0,0.0,Drama,1908-11-03,American Mutoscope & Biograph,17.0,
6660,D.W. Griffith,Betrayed by a Handprint,0.0,0.0,3.2,4.0,Crime,1908-09-01,American Mutoscope & Biograph,8.0,
6661,D.W. Griffith,The Song of the Shirt,0.0,0.0,3.6,5.0,Drama,1908-11-17,American Mutoscope & Biograph,11.0,
6662,D.W. Griffith,A Drunkard's Reformation,0.0,0.0,5.8,9.0,Drama,1909-04-01,American Mutoscope & Biograph,13.0,
6663,D.W. Griffith,Resurrection,0.0,0.0,5.2,3.0,Drama,1909-05-20,Biograph Company,15.0,NR
6664,D.W. Griffith,Confidence,0.0,0.0,5.0,3.0,Drama,1909-04-15,American Mutoscope & Biograph,12.0,NR
6665,D.W. Griffith,Brutality,0.0,0.0,0.0,0.0,Drama,1912-12-02,Biograph Company,33.0,NR
6666,D.W. Griffith,Her First Biscuits,0.0,0.0,4.0,1.0,Comedy,1909-06-17,American Mutoscope & Biograph,6.0,
6667,D.W. Griffith,Remodeling Her Husband,0.0,0.0,0.0,0.0,Comedy,1920-06-13,New Art Film Company,50.0,NR
6668,D.W. Griffith,The Helping Hand,0.0,0.0,0.0,0.0,Drama,1908-12-29,American Mutoscope & Biograph,15.0,
6669,D.W. Griffith,The Taming of the Shrew,0.0,0.0,5.8,4.0,Romance,1908-11-10,American Mutoscope & Biograph,17.0,
6670,D.W. Griffith,What the Daisy Said,0.0,0.0,4.5,2.0,Romance,1910-07-11,American Mutoscope & Biograph,13.0,
6671,D.W. Griffith,The Fall of Babylon,0.0,0.0,6.0,4.0,Drama,1919-07-21,D.W. Griffith Productions,63.0,NR
6672,D.W. Griffith,The Mother and the Law,0.0,0.0,6.571,7.0,Drama,1919-08-18,D.W. Griffith Productions,95.0,
6673,D.W. Griffith,The Cord of Life,0.0,0.0,3.7,3.0,Drama,1909-01-28,American Mutoscope & Biograph,9.0,
6674,D.W. Griffith,Man's Genesis,0.0,0.0,4.571,7.0,Adventure,1912-07-10,American Mutoscope & Biograph,17.0,
6675,D.W. Griffith,An Awful Moment,0.0,0.0,3.0,3.0,Drama,1908-12-18,American Mutoscope & Biograph,12.0,NR
6676,D.W. Griffith,The Red Man and the Child,0.0,0.0,4.0,1.0,Action,1908-07-27,,14.0,
6677,D.W. Griffith,At the Altar,0.0,0.0,3.8,3.0,Drama,1909-02-25,American Mutoscope & Biograph,11.0,NR
6678,D.W. Griffith,Pippa Passes,0.0,0.0,6.2,5.0,,1909-10-03,American Mutoscope & Biograph,14.0,
6679,D.W. Griffith,Drums of Love,0.0,0.0,5.0,1.0,Romance,1928-01-24,D.W. Griffith Productions,100.0,NR
6680,D.W. Griffith,A Flash of Light,0.0,0.0,5.0,3.0,Drama,1910-07-17,,17.0,
6681,D.W. Griffith,The Adopted Brother,0.0,0.0,4.7,3.0,Western,1913-08-29,American Mutoscope & Biograph,17.0,NR
6682,D.W. Griffith,Getting Even,0.0,0.0,4.2,3.0,Comedy,1909-09-12,American Mutoscope & Biograph,7.0,
6683,D.W. Griffith,The Lure of the Gown,0.0,0.0,4.5,2.0,Comedy,1909-03-15,American Mutoscope & Biograph,6.0,NR
6684,D.W. Griffith,Twin Brothers,0.0,0.0,5.0,1.0,Comedy,1909-04-25,,5.0,
6685,D.W. Griffith,The Son's Return,0.0,0.0,6.2,7.0,,1909-06-14,American Mutoscope & Biograph,11.0,
6686,D.W. Griffith,The Light That Came,0.0,0.0,4.5,2.0,Drama,1909-11-11,American Mutoscope & Biograph,14.0,
6687,D.W. Griffith,The Girl Who Stayed at Home,0.0,0.0,5.3,7.0,Drama,1919-03-23,D.W. Griffith Productions,69.0,
6688,D.W. Griffith,The Primal Call,0.0,0.0,4.0,2.0,Romance,1911-06-21,,17.0,
6689,D.W. Griffith,Her Terrible Ordeal,0.0,0.0,5.0,2.0,,1910-01-10,,10.0,
6690,D.W. Griffith,The Lesson,0.0,0.0,4.3,3.0,,1910-12-19,,17.0,
6691,D.W. Griffith,In Old Kentucky,0.0,0.0,0.0,0.0,War,1909-09-20,American Mutoscope & Biograph,11.0,
6692,D.W. Griffith,A Pueblo Legend,0.0,0.0,0.0,0.0,,1912-08-29,American Mutoscope & Biograph,24.0,
6693,D.W. Griffith,Over Silent Paths,0.0,0.0,4.7,3.0,Western,1910-05-15,,16.0,
6694,D.W. Griffith,Three Friends,0.0,0.0,5.0,1.0,Drama,1913-01-02,American Mutoscope & Biograph,17.0,NR
6695,D.W. Griffith,The Idol Dancer,0.0,0.0,5.2,4.0,Drama,1920-03-21,D.W. Griffith Productions,104.0,
6696,D.W. Griffith,The Italian Barber,0.0,0.0,4.0,1.0,,1911-01-09,American Mutoscope & Biograph,17.0,
6697,D.W. Griffith,The Message of the Violin,0.0,0.0,0.0,0.0,,1910-10-24,,10.0,
6698,D.W. Griffith,Deceived Slumming Party,0.0,0.0,5.0,2.0,,1908-07-31,American Mutoscope & Biograph,6.0,
6699,D.W. Griffith,Monday Morning in a Coney Island Police Court,0.0,0.0,0.0,0.0,Comedy,1908-09-04,American Mutoscope & Biograph,6.0,
6700,D.W. Griffith,The Girl and the Outlaw,0.0,0.0,0.0,0.0,Western,1908-09-08,American Mutoscope & Biograph,14.0,
6701,D.W. Griffith,Behind the Scenes: Where All Is Not Gold That Glitters,0.0,0.0,0.0,0.0,Drama,1908-09-11,American Mutoscope & Biograph,9.0,
6702,D.W. Griffith,The Red Girl,0.0,0.0,0.0,0.0,Action,1908-09-15,American Mutoscope & Biograph,17.0,
6703,D.W. Griffith,The Heart of O Yama,0.0,0.0,0.0,0.0,Romance,1908-09-18,American Mutoscope & Biograph,15.0,
6704,D.W. Griffith,Where the Breakers Roar,0.0,0.0,4.0,1.0,Drama,1908-09-22,American Mutoscope & Biograph,9.0,
6705,D.W. Griffith,The Great Love,0.0,0.0,0.0,0.0,Drama,1918-08-11,Paramount,60.0,
6706,D.W. Griffith,The Greatest Thing in Life,0.0,0.0,0.0,0.0,Drama,1918-12-22,Artcraft Pictures Corporation,60.0,
6707,D.W. Griffith,A Smoked Husband,0.0,0.0,5.0,1.0,Comedy,1908-09-25,American Mutoscope & Biograph,8.0,
6708,D.W. Griffith,The Devil,0.0,0.0,0.0,0.0,Comedy,1908-10-02,American Mutoscope & Biograph,10.0,
6709,D.W. Griffith,"Ingomar, the Barbarian",0.0,0.0,0.0,0.0,Comedy,1908-10-13,American Mutoscope & Biograph,13.0,
6710,D.W. Griffith,The Vaquero's Vow,0.0,0.0,0.0,0.0,Comedy,1908-10-16,American Mutoscope & Biograph,13.0,
6711,D.W. Griffith,The Call of the Wild,0.0,0.0,4.5,2.0,Comedy,1908-10-27,American Mutoscope & Biograph,16.0,
6712,D.W. Griffith,Concealing a Burglar,0.0,0.0,0.0,0.0,Comedy,1908-10-30,American Mutoscope & Biograph,11.0,
6713,D.W. Griffith,The Pirate's Gold,0.0,0.0,0.0,0.0,Action,1908-11-06,American Mutoscope & Biograph,16.0,NR
6714,D.W. Griffith,The Guerrilla,0.0,0.0,0.0,0.0,War,1908-11-13,American Mutoscope & Biograph,15.0,
6715,D.W. Griffith,The Clubman and the Tramp,0.0,0.0,0.0,0.0,Comedy,1908-11-27,American Mutoscope & Biograph,17.0,
6716,D.W. Griffith,The Valet's Wife,0.0,0.0,0.0,0.0,Comedy,1908-12-01,American Mutoscope & Biograph,6.0,
6717,D.W. Griffith,The Feud and the Turkey,0.0,0.0,0.0,0.0,Romance,1908-12-08,American Mutoscope & Biograph,15.0,
6718,D.W. Griffith,The Reckoning,0.0,0.0,0.0,0.0,Drama,1908-12-11,American Mutoscope & Biograph,8.0,
6719,D.W. Griffith,The Test of Friendship,0.0,0.0,0.0,0.0,Drama,1908-12-15,American Mutoscope & Biograph,13.0,
6720,D.W. Griffith,A Strange Meeting,0.0,0.0,4.5,2.0,Drama,1909-08-01,American Mutoscope & Biograph,12.0,
6721,D.W. Griffith,The Broken Locket,0.0,0.0,4.0,2.0,Drama,1909-09-16,American Mutoscope & Biograph,13.0,
6722,D.W. Griffith,The Indian Runner's Romance,0.0,0.0,4.0,2.0,,1909-08-22,American Mutoscope & Biograph,11.0,
6723,D.W. Griffith,The Modern Prodigal,0.0,0.0,5.0,2.0,Drama,1910-08-28,,13.0,G
6724,D.W. Griffith,Love Among the Roses,0.0,0.0,4.5,2.0,,1910-05-08,American Mutoscope & Biograph,11.0,
6725,D.W. Griffith,The Way of Man,0.0,0.0,4.0,1.0,Drama,1909-06-28,American Mutoscope & Biograph,12.0,
6726,D.W. Griffith,The Awakening,0.0,0.0,4.0,1.0,Drama,1909-09-29,American Mutoscope & Biograph,8.0,
6727,D.W. Griffith,Billy's Stratagem,0.0,0.0,5.0,2.0,Drama,1912-02-12,,13.0,
6728,D.W. Griffith,Lines of White on a Sullen Sea,0.0,0.0,4.0,1.0,Drama,1909-10-27,American Mutoscope & Biograph,11.0,
6729,D.W. Griffith,The Rose of Kentucky,0.0,0.0,5.6,6.0,Romance,1911-08-24,American Mutoscope & Biograph,16.0,
6730,D.W. Griffith,The Christmas Burglars,0.0,0.0,0.0,0.0,Comedy,1908-12-22,American Mutoscope & Biograph,11.0,
6731,D.W. Griffith,Mr. Jones at the Ball,0.0,0.0,5.5,2.0,Comedy,1908-12-25,American Mutoscope & Biograph,8.0,
6732,D.W. Griffith,One Touch of Nature,0.0,0.0,0.0,0.0,Drama,1909-01-01,American Mutoscope & Biograph,12.0,NR
6733,D.W. Griffith,The Maniac Cook,0.0,0.0,0.0,0.0,Drama,1909-01-04,American Mutoscope & Biograph,9.0,
6734,D.W. Griffith,The Honor of Thieves,0.0,0.0,0.0,0.0,Crime,1909-01-11,American Mutoscope & Biograph,11.0,
6735,D.W. Griffith,Love Finds a Way,0.0,0.0,0.0,0.0,Comedy,1909-01-11,American Mutoscope & Biograph,5.0,
6736,D.W. Griffith,A Rural Elopement,0.0,0.0,0.0,0.0,Romance,1909-01-14,American Mutoscope & Biograph,9.0,
6737,D.W. Griffith,The Sacrifice,0.0,0.0,0.0,0.0,Romance,1909-01-14,American Mutoscope & Biograph,7.0,
6738,D.W. Griffith,The Criminal Hypnotist,0.0,0.0,0.0,0.0,Crime,1909-01-18,American Mutoscope & Biograph,10.0,
6739,D.W. Griffith,Mr. Jones Has a Card Party,0.0,0.0,4.0,1.0,Comedy,1909-01-21,American Mutoscope & Biograph,9.0,
6740,D.W. Griffith,The Fascinating Mrs. Francis,0.0,0.0,0.0,0.0,Comedy,1909-01-21,American Mutoscope & Biograph,5.0,
6741,D.W. Griffith,The Welcome Burglar,0.0,0.0,0.0,0.0,Drama,1909-01-25,American Mutoscope & Biograph,13.0,
6742,D.W. Griffith,The Salvation Army Lass,0.0,0.0,4.5,2.0,,1909-03-11,,14.0,
6743,D.W. Griffith,Fools of Fate,0.0,0.0,5.7,3.0,Drama,1909-10-06,American Mutoscope & Biograph,13.0,
6744,D.W. Griffith,The Cardinal's Conspiracy,0.0,0.0,4.5,2.0,Drama,1909-07-12,American Mutoscope & Biograph,16.0,NR
6745,D.W. Griffith,The Golden Supper,0.0,0.0,4.5,2.0,,1910-12-12,,14.0,
6746,D.W. Griffith,The Two Brothers,0.0,0.0,0.0,0.0,Western,1910-05-12,American Mutoscope & Biograph,12.0,NR
6747,D.W. Griffith,Heart Beats of Long Ago,0.0,0.0,5.0,2.0,,1911-02-06,,14.0,
6748,D.W. Griffith,His Daughter,0.0,0.0,4.0,1.0,,1911-02-23,,14.0,
6749,D.W. Griffith,Footlight Varieties,0.0,0.0,1.0,1.0,Music,1951-03-21,RKO Radio Pictures,61.0,NR
6750,D.W. Griffith,Two Memories,0.0,0.0,4.0,1.0,Drama,1909-05-23,American Mutoscope & Biograph,6.0,NR
6751,D.W. Griffith,The Rocky Road,0.0,0.0,4.0,1.0,Drama,1910-01-03,,11.0,
6752,D.W. Griffith,Sweet and Twenty,0.0,0.0,3.0,1.0,Romance,1909-07-22,American Mutoscope & Biograph,8.0,
6753,D.W. Griffith,Trying to Get Arrested,0.0,0.0,3.0,1.0,,1909-04-04,,4.0,
6754,D.W. Griffith,In Old California,0.0,0.0,0.0,0.0,,1910-03-10,American Mutoscope & Biograph,17.0,
